Combo,A,B,Ticker,Set,Sharpe,Return,MaxDD,BH_Sharpe,BH_Return,Beat_BH,Pct_Days_Long
mom20_positive + rsi_rising,mom20_positive,rsi_rising,DOV,confirmation,-0.105,7.78,-19.54,0.404,77.31,False,27.7
mom20_positive + rsi_rising,mom20_positive,rsi_rising,OKE,discovery,-0.451,-23.36,-38.17,0.808,253.62,False,32.6
mom20_positive + rsi_rising,mom20_positive,rsi_rising,DOW,confirmation,-0.79,-36.46,-48.28,-0.185,-26.56,False,23.9
mom20_positive + rsi_rising,mom20_positive,rsi_rising,LYB,discovery,-0.417,-26.11,-41.09,0.084,3.0,False,24.9
mom20_positive + rsi_rising,mom20_positive,rsi_rising,MOS,confirmation,-0.685,-53.61,-67.28,0.18,10.56,False,25.1
mom20_positive + rsi_rising,mom20_positive,rsi_rising,NEM,discovery,-0.347,-27.47,-44.59,0.519,141.69,False,26.9
mom20_positive + rsi_rising,mom20_positive,rsi_rising,O,confirmation,-0.248,2.5,-14.28,0.238,39.48,False,26.7
mom20_positive + rsi_rising,mom20_positive,rsi_rising,VTR,discovery,0.297,42.71,-22.85,0.555,121.72,False,28.1
mom20_positive + rsi_rising,mom20_positive,rsi_rising,KIM,confirmation,-0.088,6.54,-25.75,0.49,104.27,False,27.4
mom20_positive + rsi_rising,mom20_positive,rsi_rising,BXP,discovery,-0.011,10.76,-21.79,-0.003,-11.71,False,23.3
mom20_positive + rsi_rising,mom20_positive,rsi_rising,HST,confirmation,-0.443,-23.49,-40.89,0.449,100.27,False,27.2
mom20_positive + rsi_rising,mom20_positive,rsi_rising,F,discovery,0.239,39.92,-20.84,0.455,112.89,False,27.4
mom20_positive + rsi_rising,mom20_positive,rsi_rising,LEG,confirmation,-0.469,-33.02,-37.66,-0.418,-72.68,False,19.0
mom20_positive + rsi_rising,mom20_positive,rsi_rising,INTC,discovery,-0.573,-62.54,-78.63,0.495,140.96,False,26.1
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,SO,discovery,-1.018,-34.19,-35.26,0.515,86.48,False,30.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,DUK,confirmation,-0.595,-14.02,-14.88,0.384,61.14,False,29.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,AEP,discovery,-0.088,10.53,-16.54,0.468,81.2,False,27.1
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,ED,confirmation,-0.808,-25.4,-26.24,0.417,68.61,False,28.3
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,XEL,discovery,-1.244,-46.17,-47.07,0.231,38.97,False,27.4
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,KHC,confirmation,-0.157,4.94,-31.08,-0.109,-9.46,False,23.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,GIS,discovery,-0.542,-19.19,-29.55,-0.212,-19.57,False,23.1
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,CAG,confirmation,-0.44,-14.41,-24.63,-0.415,-41.87,False,24.2
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,CPB,discovery,-1.064,-44.14,-47.5,-0.391,-41.88,False,24.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,SJM,confirmation,-0.767,-38.95,-44.25,0.153,24.69,False,27.4
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,T,discovery,0.514,61.93,-19.26,0.348,63.12,True,27.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,VZ,confirmation,-1.036,-37.89,-40.73,0.062,13.18,False,25.1
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,PARA,discovery,-0.963,-63.0,-68.53,-1.495,-100.0,True,8.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,BMY,confirmation,0.013,15.56,-16.74,0.159,26.34,False,26.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,PFE,discovery,-0.061,8.89,-42.22,-0.014,-1.62,False,23.4
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,CVS,confirmation,0.131,25.31,-25.16,0.362,71.02,False,27.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,VTRS,discovery,0.398,57.49,-26.97,0.176,20.88,True,25.8
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,MMM,confirmation,-0.426,-17.92,-42.62,0.28,49.88,False,28.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,EMR,discovery,-0.031,11.85,-22.9,0.562,130.7,False,30.3
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,DOV,confirmation,0.052,19.22,-18.78,0.404,77.31,False,26.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,OKE,discovery,-0.134,0.26,-26.26,0.808,253.62,False,33.9
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,DOW,confirmation,-0.406,-11.09,-39.49,-0.185,-26.56,False,22.5
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,LYB,discovery,-0.664,-41.98,-54.4,0.084,3.0,False,25.6
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,MOS,confirmation,-0.402,-32.63,-52.84,0.18,10.56,False,24.9
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,NEM,discovery,-0.126,-8.49,-37.46,0.519,141.69,False,28.4
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,O,confirmation,-0.762,-20.82,-22.23,0.238,39.48,False,26.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,VTR,discovery,0.007,14.49,-21.45,0.555,121.72,False,29.0
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,KIM,confirmation,-0.368,-13.06,-28.32,0.49,104.27,False,27.9
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,BXP,discovery,-0.353,-18.75,-36.49,-0.003,-11.71,False,24.5
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,HST,confirmation,-0.19,-3.32,-39.26,0.449,100.27,False,27.7
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,F,discovery,0.452,79.21,-21.66,0.455,112.89,False,26.9
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,LEG,confirmation,-0.334,-23.95,-39.19,-0.418,-72.68,True,19.2
mom20_positive + mom_accelerating,mom20_positive,mom_accelerating,INTC,discovery,0.352,71.12,-45.77,0.495,140.96,False,27.4
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,SO,discovery,-0.32,-7.24,-17.11,0.515,86.48,False,43.3
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,DUK,confirmation,-0.085,9.83,-18.13,0.384,61.14,False,41.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,AEP,discovery,0.527,64.25,-21.58,0.468,81.2,True,39.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,ED,confirmation,0.151,27.12,-14.05,0.417,68.61,False,39.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,XEL,discovery,-0.349,-11.2,-22.04,0.231,38.97,False,38.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,KHC,confirmation,-0.121,4.32,-36.68,-0.109,-9.46,False,34.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,GIS,discovery,-1.029,-50.95,-54.95,-0.212,-19.57,False,33.4
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,CAG,confirmation,-1.043,-48.83,-49.46,-0.415,-41.87,False,32.0
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,CPB,discovery,-1.51,-69.8,-69.95,-0.391,-41.88,False,32.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,SJM,confirmation,-0.654,-38.63,-40.58,0.153,24.69,False,37.5
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,T,discovery,0.278,42.02,-22.37,0.348,63.12,False,37.6
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,VZ,confirmation,-0.549,-23.16,-33.53,0.062,13.18,False,32.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,PARA,discovery,-0.608,-73.23,-80.2,-1.495,-100.0,True,11.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,BMY,confirmation,-0.21,-3.94,-30.88,0.159,26.34,False,35.1
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,PFE,discovery,0.133,25.57,-35.63,-0.014,-1.62,True,34.3
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,CVS,confirmation,0.251,40.34,-26.68,0.362,71.02,False,37.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,VTRS,discovery,0.285,46.63,-37.91,0.176,20.88,True,37.4
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,MMM,confirmation,-0.157,-1.12,-25.54,0.28,49.88,False,37.3
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,EMR,discovery,-0.335,-16.58,-39.35,0.562,130.7,False,42.5
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,DOV,confirmation,0.245,37.7,-26.58,0.404,77.31,False,41.2
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,OKE,discovery,-0.164,-7.6,-30.7,0.808,253.62,False,45.1
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,DOW,confirmation,-0.43,-21.45,-48.34,-0.185,-26.56,False,32.3
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,LYB,discovery,-0.337,-26.27,-57.94,0.084,3.0,False,35.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,MOS,confirmation,-0.725,-63.99,-74.16,0.18,10.56,False,37.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,NEM,discovery,-0.094,-10.24,-37.16,0.519,141.69,False,38.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,O,confirmation,-0.307,-5.22,-24.1,0.238,39.48,False,40.9
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,VTR,discovery,-0.148,-1.48,-32.32,0.555,121.72,False,41.7
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,KIM,confirmation,-0.538,-30.51,-38.22,0.49,104.27,False,40.0
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,BXP,discovery,-0.138,-6.47,-41.85,-0.003,-11.71,False,35.6
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,HST,confirmation,-0.035,5.77,-34.25,0.449,100.27,False,38.5
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,F,discovery,0.52,103.57,-24.61,0.455,112.89,True,37.0
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,LEG,confirmation,-0.281,-33.47,-50.38,-0.418,-72.68,True,28.3
mom5_positive + rsi_bullish,mom5_positive,rsi_bullish,INTC,discovery,0.048,-6.86,-63.9,0.495,140.96,False,34.8
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,SO,discovery,-0.425,-13.5,-22.01,0.515,86.48,False,44.1
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,DUK,confirmation,-0.214,0.19,-16.74,0.384,61.14,False,43.7
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,AEP,discovery,0.166,28.59,-15.48,0.468,81.2,False,41.3
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,ED,confirmation,0.665,78.28,-10.78,0.417,68.61,True,40.5
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,XEL,discovery,-0.103,5.75,-20.44,0.231,38.97,False,40.7
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,KHC,confirmation,-0.258,-7.47,-40.94,-0.109,-9.46,False,39.3
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,GIS,discovery,-0.987,-50.31,-56.26,-0.212,-19.57,False,38.5
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,CAG,confirmation,-1.174,-57.12,-58.81,-0.415,-41.87,False,40.7
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,CPB,discovery,-1.209,-63.3,-68.46,-0.391,-41.88,False,42.4
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,SJM,confirmation,0.025,12.78,-27.1,0.153,24.69,False,42.2
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,T,discovery,0.476,66.29,-26.51,0.348,63.12,True,38.9
mom5_positive + rsi_not_hot,mom5_positive,rsi_not_hot,VZ,confirmation,-0.463,-22.73,-35.66,0.062,13.18,False,38.2
